,time,velocity,parentFolder,file,algorithm,delx,delt,numLines,pntsPerLine,cleanVelocity,absVelocity
1607,7.3765874333333326,1.0907805948431213,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,1.0907805948431213,1.0907805948431213
1608,7.381171299999999,1.06739913476052,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,1.06739913476052,1.06739913476052
1609,7.385755166666666,0.9450344165538629,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9450344165538629,0.9450344165538629
1610,7.3903390333333325,0.9099767672584892,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9450344165538629,0.9450344165538629
1611,7.394922899999999,0.9271930259151416,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9271930259151416,0.9271930259151416
1612,7.399506766666666,1.0449583122788597,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9099767672584892,0.9099767672584892
1613,7.4040906333333325,0.8181125503456997,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8181125503456997,0.8181125503456997
1614,7.408674499999999,0.6780808839522549,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.6780808839522549,0.6780808839522549
1615,7.413258366666666,0.6683748519577979,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.6780808839522549,0.6780808839522549
1616,7.4178422333333325,0.5686859540119847,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.6780808839522549,0.6780808839522549
1617,7.422426099999999,0.6880434073023964,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.6880434073023964,0.6880434073023964
1618,7.427009966666666,0.8467377264910919,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8467377264910919,0.8467377264910919
1619,7.4315938333333325,0.9099767672584892,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8467377264910919,0.8467377264910919
1620,7.436177699999999,0.9635363346231901,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8467377264910919,0.8467377264910919
1621,7.440761566666666,0.7087813222809958,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7912339702131852,0.7912339702131852
1622,7.445345433333332,0.6880434073023964,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7538486449759368,0.7538486449759368
1623,7.449929299999999,0.7912339702131852,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7538486449759368,0.7538486449759368
1624,7.454513166666666,0.7538486449759368,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7912339702131852,0.7912339702131852
1625,7.459097033333332,0.7912339702131852,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7912339702131852,0.7912339702131852
1626,7.463680899999999,1.06739913476052,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9271930259151416,0.9271930259151416
1627,7.468264766666666,0.9450344165538629,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9271930259151416,0.9271930259151416
1628,7.472848633333332,0.9271930259151416,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9450344165538629,0.9450344165538629
1629,7.477432499999999,0.9271930259151416,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9271930259151416,0.9271930259151416
1630,7.482016366666666,1.002677214350753,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9271930259151416,0.9271930259151416
1631,7.486600233333332,0.8321960713788458,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8321960713788458,0.8321960713788458
